Label,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Nan
192.168.1.4-71.6.146.185-502-34988-6,192.168.1.4,502,71.6.146.185,34988,6,05/02/2021 04:13:11 AM,228936,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.736065974770241,228936.0,0.0,228936.0,228936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.368032987385121,4.368032987385121,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,229,0,32,0,0,0,0,1.612494791814036E15,0.0,1.612494791814036E15,1.612494791814036E15,NeedManualLabel
89.248.165.81-192.168.1.4-58830-102-6,89.248.165.81,58830,192.168.1.4,102,6,25/01/2021 01:40:54 PM,115401,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,745.2275110267675,60.658053223108986,19233.5,29517.845238092836,57599.0,52.0,115401.0,38467.0,33222.21080843356,58041.0,108.0,57631.0,28815.5,40199.727617236415,57241.0,390.0,0,0,0,0,92,72,34.66174469891942,25.996308524189566,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611578454077771E15,0.0,1.611578454077771E15,1.611578454077771E15,NeedManualLabel
89.248.165.81-192.168.1.4-51140-102-6,89.248.165.81,51140,192.168.1.4,102,6,25/01/2021 10:52:26 AM,95009,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.1774042459136,73.67723057815576,15834.833333333334,24218.76026072901,47441.0,54.0,95009.0,31669.666666666668,27290.812123008236,47912.0,162.0,47391.0,23695.5,32920.77041170209,46974.0,417.0,0,0,0,0,92,72,42.101274616089,31.575955962066754,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568346320274E15,0.0,1.611568346320274E15,1.611568346320274E15,NeedManualLabel
89.248.165.81-192.168.1.4-52722-102-6,89.248.165.81,52722,192.168.1.4,102,6,25/01/2021 11:41:22 AM,94590,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,909.1870176551433,74.00359446030237,15765.0,24099.752596240487,47114.0,50.0,94590.0,31530.0,27191.092787896556,47637.0,136.0,47298.0,23649.0,32775.81352155885,46825.0,473.0,0,0,0,0,92,72,42.287768263029925,31.715826197272442,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611571282585941E15,0.0,1.611571282585941E15,1.611571282585941E15,NeedManualLabel
89.248.165.81-192.168.1.4-60062-102-6,89.248.165.81,60062,192.168.1.4,102,6,25/01/2021 02:21:09 PM,34147982,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635587660787686,4268497.75,5699533.279687776,1.6640004E7,114.0,3003994.0,3003994.0,0.0,3003994.0,3003994.0,3.4147815E7,5691302.5,5980104.467423919,1.6640004E7,1027794.0,0,0,0,0,64,224,0.058568614684170794,0.20499015139459778,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9107975.0,0.0,9107975.0,9107975.0,5.371936316501584E14,9.304466418352326E14,1.611580869910468E15,8400003.0,NeedManualLabel
89.248.165.81-192.168.1.4-54310-102-6,89.248.165.81,54310,192.168.1.4,102,6,25/01/2021 11:20:30 AM,96222,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,893.7664983060007,72.74843590862797,16037.0,24502.599951841847,47761.0,56.0,96222.0,32074.0,27655.84704904191,48144.0,140.0,48468.0,24234.0,33549.388340176934,47957.0,511.0,0,0,0,0,92,72,41.57053480493026,31.1779011036977,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611570030030073E15,0.0,1.611570030030073E15,1.611570030030073E15,NeedManualLabel
89.248.165.81-192.168.1.4-53073-102-6,89.248.165.81,53073,192.168.1.4,102,6,25/01/2021 10:52:10 AM,95919,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,896.5898310032422,72.97824205840344,15986.5,24300.66923152529,47516.0,88.0,95919.0,31973.0,26999.904962795703,47755.0,797.0,48233.0,24116.5,33892.33512905241,48082.0,151.0,0,0,0,0,92,72,41.701852604801964,31.276389453601475,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611568330987393E15,0.0,1.611568330987393E15,1.611568330987393E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-58994-6,192.168.1.4,502,93.174.95.106,58994,6,25/01/2021 10:26:42 AM,46836,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.70219489281749,46836.0,0.0,46836.0,46836.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.351097446408744,21.351097446408744,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.61156680267706E15,0.0,1.61156680267706E15,1.61156680267706E15,NeedManualLabel
192.168.1.4-192.241.206.240-102-40368-6,192.168.1.4,102,192.241.206.240,40368,6,14/01/2021 11:05:03 AM,197772,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16898246465627,98886.0,139141.64397476407,197274.0,498.0,0,0,0,0,0,197274.0,197274.0,0.0,197274.0,197274.0,0,0,0,0,32,52,5.0563274882187565,10.112654976437513,0.0,0.0,0.0,0.0,0.0,1,0,2,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,0,0,32,0,0,0,0,1.610618703139864E15,0.0,1.610618703139864E15,1.610618703139864E15,NeedManualLabel
89.248.165.81-192.168.1.4-51035-102-6,89.248.165.81,51035,192.168.1.4,102,6,25/01/2021 01:06:46 PM,95152,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,903.8170506137549,73.56650411972423,15858.666666666666,24246.708499643133,47161.0,49.0,95152.0,31717.333333333332,27349.908634826064,47679.0,137.0,47817.0,23908.5,33147.04458168179,47347.0,470.0,0,0,0,0,92,72,42.03800235412813,31.528501765596097,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576406323951E15,0.0,1.611576406323951E15,1.611576406323951E15,NeedManualLabel
167.248.133.16-192.168.1.4-35635-502-6,167.248.133.16,35635,192.168.1.4,502,6,20/01/2021 09:49:04 PM,142135,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.106694339888133,71067.5,99923.38056981459,141724.0,411.0,142135.0,142135.0,0.0,142135.0,142135.0,0,0,0,0,0,0,0,0,0,44,24,14.071129559925422,7.035564779962711,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,20,0,0,0,0,1.611175744229506E15,0.0,1.611175744229506E15,1.611175744229506E15,NeedManualLabel
192.168.1.4-71.6.167.124-502-40690-6,192.168.1.4,502,71.6.167.124,40690,6,04/01/2021 08:24:24 PM,183767,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.883346846822334,183767.0,0.0,183767.0,183767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.441673423411167,5.441673423411167,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.609788264823999E15,0.0,1.609788264823999E15,1.609788264823999E15,NeedManualLabel
89.248.165.81-192.168.1.4-62778-102-6,89.248.165.81,62778,192.168.1.4,102,6,25/01/2021 02:09:01 PM,114914,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,748.385749342987,60.915119132568705,19152.333333333332,29362.594365393983,57451.0,53.0,114914.0,38304.666666666664,33053.16088263471,57963.0,144.0,57320.0,28660.0,39882.236672483654,56861.0,459.0,0,0,0,0,92,72,34.80863950432497,26.10647962824373,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611580141093744E15,0.0,1.611580141093744E15,1.611580141093744E15,NeedManualLabel
89.248.165.81-192.168.1.4-52365-102-6,89.248.165.81,52365,192.168.1.4,102,6,25/01/2021 02:33:52 PM,114610,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,750.3708227903325,61.07669487828287,19101.666666666668,29348.91431495664,57600.0,52.0,114610.0,38203.333333333336,32997.305182898395,57954.0,110.0,56839.0,28419.5,39764.1498400255,56537.0,302.0,0,0,0,0,92,72,34.90096850187592,26.175726376406946,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611581632367096E15,0.0,1.611581632367096E15,1.611581632367096E15,NeedManualLabel
89.248.165.81-192.168.1.4-60304-102-6,89.248.165.81,60304,192.168.1.4,102,6,25/01/2021 12:31:32 PM,96146,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,894.4729889959021,72.80594096478274,16024.333333333334,24494.876759572944,48078.0,59.0,96146.0,32048.666666666664,27634.153584528933,48637.0,148.0,47918.0,23959.0,33176.03595971044,47418.0,500.0,0,0,0,0,92,72,41.603394837018705,31.202546127764027,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.61157429241305E15,0.0,1.61157429241305E15,1.61157429241305E15,NeedManualLabel
89.248.165.81-192.168.1.4-60960-102-6,89.248.165.81,60960,192.168.1.4,102,6,25/01/2021 02:23:23 PM,115194,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,746.5666614580621,60.7670538396097,19199.0,29417.423809708424,57363.0,53.0,115194.0,38398.0,33128.07294425681,57539.0,145.0,58029.0,29014.5,40370.847458283555,57561.0,468.0,0,0,0,0,92,72,34.72403076549126,26.04302307411844,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611581003004196E15,0.0,1.611581003004196E15,1.611581003004196E15,NeedManualLabel
89.248.165.81-192.168.1.4-61438-102-6,89.248.165.81,61438,192.168.1.4,102,6,25/01/2021 02:06:05 PM,33963966,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2649867215153849,4245495.75,5685192.65898946,1.6640098E7,118.0,2991879.0,2991879.0,0.0,2991879.0,2991879.0,3.3963812E7,5660635.333333333,5969715.188755044,1.6640098E7,1003738.0,0,0,0,0,64,224,0.058885938114529975,0.2061007834008549,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9083889.0,0.0,9083889.0,9083889.0,5.371933300048774E14,9.304461195087835E14,1.611579965134555E15,8239979.0,NeedManualLabel
89.248.165.81-192.168.1.4-64142-102-6,89.248.165.81,64142,192.168.1.4,102,6,25/01/2021 01:50:10 PM,34165606,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634228118184118,4270700.75,5698151.020275406,1.664008E7,121.0,3009843.0,3009843.0,0.0,3009843.0,3009843.0,3.4165431E7,5694238.5,5977422.810730617,1.664008E7,1045314.0,0,0,0,0,64,224,0.05853840262631373,0.20488440919209805,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9125519.0,0.0,9125519.0,9125519.0,5.371930116976684E14,9.304455680459524E14,1.611579010052918E15,8400007.0,NeedManualLabel
104.206.128.38-192.168.1.4-50319-502-6,104.206.128.38,50319,192.168.1.4,502,6,05/02/2021 12:42:47 AM,184350,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.273393002441008,92175.0,129795.1065410403,183954.0,396.0,184350.0,184350.0,0.0,184350.0,184350.0,0,0,0,0,0,0,0,0,0,44,24,10.848928668294006,5.424464334147003,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,20,0,0,0,0,1.612482167663757E15,0.0,1.612482167663757E15,1.612482167663757E15,NeedManualLabel
192.168.1.4-192.241.206.208-102-49364-6,192.168.1.4,102,192.241.206.208,49364,6,23/01/2021 07:41:10 AM,194795,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.267203983675145,194795.0,0.0,194795.0,194795.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.133601991837573,5.133601991837573,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,510,229,0,32,0,0,0,0,1.611384070043809E15,0.0,1.611384070043809E15,1.611384070043809E15,NeedManualLabel
89.248.165.81-192.168.1.4-61475-102-6,89.248.165.81,61475,192.168.1.4,102,6,25/01/2021 01:25:43 PM,34282133,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625274220831008,4285266.625,5718449.399553018,1.6639995E7,119.0,2996116.0,2996116.0,0.0,2996116.0,2996116.0,3.4281996E7,5713666.0,5998955.320631885,1.6639995E7,1002091.0,0,0,0,0,64,224,0.05833942712957796,0.20418799495352286,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9082148.0,0.0,9082148.0,9082148.0,5.37192522965428E14,9.304447213984051E14,1.611577543696299E15,8559990.0,NeedManualLabel
89.248.165.81-192.168.1.4-54640-102-6,89.248.165.81,54640,192.168.1.4,102,6,25/01/2021 11:29:19 AM,94505,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,910.0047616528226,74.070155018253,15750.833333333332,24071.493692055476,46836.0,65.0,94505.0,31501.666666666668,27158.908342076884,47368.0,142.0,47491.0,23745.5,32920.77041170209,47024.0,467.0,0,0,0,0,92,72,42.325802867573145,31.744352150679855,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611570559093803E15,0.0,1.611570559093803E15,1.611570559093803E15,NeedManualLabel
193.29.13.96-192.168.1.4-65455-102-6,193.29.13.96,65455,192.168.1.4,102,6,02/02/2021 11:16:32 PM,186662,3,3,47.0,47.0,47.0,0.0,15.666666666666668,27.13546265191241,47.0,0.0,15.666666666666666,27.13546265191241,503.58401817188286,32.1436607343755,37332.4,50775.486475266785,93239.0,103.0,186662.0,93331.0,695.7930726875628,93823.0,92839.0,93252.0,46626.0,65258.88483570647,92771.0,481.0,0,0,0,0,72,72,16.07183036718775,16.07183036718775,0.0,47.0,13.42857142857143,22.933651714290527,525.9523809523808,0,2,1,2,5,0,1,1,1.0,15.666666666666666,15.666666666666666,15.666666666666666,0,0,0,0,0,0,0,7,0,7,200,502,1,20,0,0,0,0,1.612304192927417E15,0.0,1.612304192927417E15,1.612304192927417E15,NeedManualLabel
192.168.1.4-139.162.99.243-102-60326-6,192.168.1.4,102,139.162.99.243,60326,6,15/01/2021 09:39:02 AM,263415,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.592582047339749,263415.0,0.0,263415.0,263415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3.7962910236698746,3.7962910236698746,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,510,23,0,32,0,0,0,0,1.610699942144442E15,0.0,1.610699942144442E15,1.610699942144442E15,NeedManualLabel
89.248.165.81-192.168.1.4-55444-102-6,89.248.165.81,55444,192.168.1.4,102,6,25/01/2021 02:20:14 PM,34285457,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26250196985853214,4285682.125,5718166.560349078,1.6639963E7,123.0,2994049.0,2994049.0,0.0,2994049.0,2994049.0,3.4285283E7,5714213.833333334,5998426.83742644,1.6639963E7,1005449.0,0,0,0,0,64,224,0.05833377107967381,0.20416819877885833,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9085493.0,0.0,9085493.0,9085493.0,5.37193613310974E14,9.304466099323068E14,1.611580814732958E15,8560001.0,NeedManualLabel
89.248.165.81-192.168.1.4-59350-102-6,89.248.165.81,59350,192.168.1.4,102,6,25/01/2021 02:30:34 PM,34193017,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26321163762764777,4274127.125,5696023.870345434,1.6639971E7,120.0,2993584.0,2993584.0,0.0,2993584.0,2993584.0,3.4192841E7,5698806.833333334,5973276.854816037,1.6639971E7,1072874.0,0,0,0,0,64,224,0.05849147502836618,0.2047201625992816,0.0,0.0,0.0,0.0,0.0,0,9,0,0,7,0,2,2,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,64240,0,32,9153050.0,0.0,9153050.0,9153050.0,5.371938197951216E14,9.30446967711903E14,1.611581434345398E15,8399996.0,NeedManualLabel
89.248.165.81-192.168.1.4-62476-102-6,89.248.165.81,62476,192.168.1.4,102,6,25/01/2021 11:40:47 AM,95572,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,899.8451429288913,73.24320930816558,15928.666666666668,24362.41817773159,47629.0,53.0,95572.0,31857.333333333332,27392.54614549975,48039.0,230.0,47770.0,23885.0,33273.61669551418,47413.0,357.0,0,0,0,0,92,72,41.853262461808896,31.389946846356672,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611571247879623E15,0.0,1.611571247879623E15,1.611571247879623E15,NeedManualLabel
89.248.165.81-192.168.1.4-56729-102-6,89.248.165.81,56729,192.168.1.4,102,6,25/01/2021 01:35:44 PM,114160,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,753.3286615276804,61.31744919411353,19026.666666666664,29122.849562957723,56660.0,53.0,114160.0,38053.333333333336,32820.97532574761,57248.0,156.0,57331.0,28665.5,39782.53461633635,56796.0,535.0,0,0,0,0,92,72,35.0385423966363,26.278906797477227,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611578144022042E15,0.0,1.611578144022042E15,1.611578144022042E15,NeedManualLabel
192.168.1.4-93.174.95.106-502-57276-6,192.168.1.4,502,93.174.95.106,57276,6,25/01/2021 10:26:40 AM,46846,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.693079451820864,46846.0,0.0,46846.0,46846.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.346539725910432,21.346539725910432,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,509,502,0,32,0,0,0,0,1.611566800606469E15,0.0,1.611566800606469E15,1.611566800606469E15,NeedManualLabel
89.248.165.81-192.168.1.4-52279-102-6,89.248.165.81,52279,192.168.1.4,102,6,25/01/2021 12:59:52 PM,95666,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,898.9609683691175,73.1712416114398,15944.333333333332,24370.37078640099,47566.0,52.0,95666.0,31888.666666666668,27497.291236289682,48106.0,140.0,47925.0,23962.5,33197.95626992722,47437.0,488.0,0,0,0,0,92,72,41.81213806367989,31.359103547759915,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611575992033152E15,0.0,1.611575992033152E15,1.611575992033152E15,NeedManualLabel
205.205.150.19-192.168.1.4-54246-502-6,205.205.150.19,54246,192.168.1.4,502,6,10/01/2021 01:02:29 PM,31964983,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21898963625289586,5327497.166666667,6247663.4453603355,1.664012E7,406.0,0,0,0,0,0,3.1964577E7,6392915.4,6346515.033364476,1.664012E7,1004551.0,0,0,0,0,32,192,0.0312842337504137,0.18770540250248216,0.0,0.0,0.0,0.0,0.0,0,7,0,0,6,0,0,0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,32,7164966.0,0.0,7164966.0,7164966.0,5.36760058111249E14,9.296956706448616E14,1.61028014953373E15,8159897.0,NeedManualLabel
178.62.216.232-192.168.1.4-42378-502-6,178.62.216.232,42378,192.168.1.4,502,6,18/01/2021 07:40:11 PM,57073,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.56425980761481,28536.5,39899.91434201332,56750.0,323.0,57073.0,57073.0,0.0,57073.0,57073.0,0,0,0,0,0,0,0,0,0,52,32,35.042839871743205,17.521419935871602,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,502,509,0,20,0,0,0,0,1.610995211358011E15,0.0,1.610995211358011E15,1.610995211358011E15,NeedManualLabel
89.248.165.81-192.168.1.4-54581-102-6,89.248.165.81,54581,192.168.1.4,102,6,25/01/2021 11:24:54 AM,94464,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,910.3997289972899,74.10230352303523,15744.0,24066.20374716378,47157.0,53.0,94464.0,31488.0,27158.39678626115,47688.0,134.0,47131.0,23565.5,32650.65562128883,46653.0,478.0,0,0,0,0,92,72,42.34417344173441,31.75813008130081,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611570294168909E15,0.0,1.611570294168909E15,1.611570294168909E15,NeedManualLabel
89.248.165.81-192.168.1.4-52475-102-6,89.248.165.81,52475,192.168.1.4,102,6,25/01/2021 12:42:54 PM,94982,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,905.4347139458002,73.69817439093723,15830.333333333332,24203.585186221204,47158.0,51.0,94982.0,31660.666666666668,27285.78531641216,47656.0,155.0,47648.0,23824.0,33060.07044759584,47201.0,447.0,0,0,0,0,92,72,42.11324250910699,31.584931881830244,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611574974144161E15,0.0,1.611574974144161E15,1.611574974144161E15,NeedManualLabel
89.248.165.81-192.168.1.4-60414-102-6,89.248.165.81,60414,192.168.1.4,102,6,25/01/2021 01:10:39 PM,94233,4,3,43.0,43.0,43.0,0.0,10.75,21.5,43.0,0.0,14.333333333333334,24.826061575153908,912.6314560716522,74.28395572676239,15705.5,24009.67072452265,46971.0,49.0,94233.0,31411.0,27090.389421342767,47498.0,134.0,47091.0,23545.5,32622.37135004137,46613.0,478.0,0,0,0,0,92,72,42.44797470100708,31.83598102575531,0.0,43.0,10.75,19.905132145109857,396.2142857142857,0,2,1,2,6,0,1,1,0.0,12.285714285714286,10.75,14.333333333333334,0,0,0,0,0,0,0,6,0,6,8192,502,1,20,0,0,0,0,1.611576639532044E15,0.0,1.611576639532044E15,1.611576639532044E15,NeedManualLabel
